image_id,healthy,multiple_diseases,rust,scab
Train_457,0.0035056893,0.114243485,0.015225415,0.86702543
Train_458,0.0018573265,0.013178534,0.9830267,0.0019373887
Train_459,0.003108125,0.009350211,0.0008388509,0.9867028
Train_460,0.98194677,0.00471443,0.0004290372,0.012909759
Train_461,0.0023669912,0.0022507024,0.99471235,0.0006699795
Train_462,0.0038341652,0.021602863,0.972613,0.0019498969
Train_463,0.017824745,0.0035510687,0.00023204577,0.9783921
Train_464,0.0058451053,0.006118956,0.9855952,0.0024406663
Train_465,0.0005996533,0.010887212,0.9855091,0.003003975
Train_466,0.9921496,0.0014328283,0.00047308233,0.0059443736
Train_467,0.0027344474,0.0034111685,0.99262106,0.0012333522
Train_468,0.0039976607,0.0062182564,0.98768324,0.0021008702
Train_469,0.0018562832,0.0028694603,0.99427986,0.00099448
Train_470,0.27252787,0.04302025,0.053047564,0.63140434
Train_471,0.0038339363,0.004963964,0.0002041173,0.990998
Train_472,0.010945909,0.017825263,0.96936834,0.0018605329
Train_473,0.011607965,0.0041288966,0.00017554167,0.98408765
Train_474,0.9841278,0.0038256703,0.0012429463,0.010803469
Train_475,0.9660063,0.016002357,0.005797007,0.01219446
Train_476,0.9862683,0.0029785235,0.004323181,0.0064299847
Train_477,0.0101550445,0.0032061178,0.00074027514,0.9858986
Train_478,0.9216292,0.0110987425,0.004348613,0.06292348
Train_479,0.008718817,0.013055371,0.977432,0.0007938743
Train_480,0.003514235,0.6972734,0.04695517,0.25225726
Train_481,0.0028066647,0.007913467,0.98754996,0.0017298023
Train_482,0.0050839176,0.009169551,0.9847653,0.0009813156
Train_483,0.008339908,0.0029508115,0.9880735,0.0006357457
Train_484,0.0016238064,0.0026348762,0.99496305,0.0007783141
Train_485,0.0022356077,0.011915374,0.98431027,0.0015387755
Train_486,0.0019126525,0.007996191,0.98944384,0.0006473098
Train_487,0.002728036,0.00381851,0.993194,0.0002594275
Train_488,0.8453567,0.051273204,0.0033752325,0.099994846
Train_489,0.0039731083,0.1417692,0.062376477,0.7918812
Train_490,0.0069757467,0.004992383,0.00014771064,0.9878841
Train_491,0.98624724,0.00095391605,0.0020867158,0.010711995
Train_492,0.032194804,0.003963226,0.9362638,0.027578183
Train_493,0.059666082,0.73503417,0.07533808,0.12996162
Train_494,0.029098455,0.25633836,0.010540637,0.7040225
Train_495,0.005197294,0.009198746,0.9842812,0.0013228577
Train_496,0.9903522,0.0011512634,0.00401388,0.0044825524
Train_497,0.0006340469,0.0068899314,0.98807204,0.004404
Train_498,0.008505398,0.0042093275,0.0005321106,0.9867532
Train_499,0.0010334668,0.041418925,0.9539497,0.0035980265
Train_500,0.006565892,0.005015472,0.9878301,0.00058859505
Train_501,0.011762479,0.010377085,0.97592396,0.0019364108
Train_502,0.6422899,0.030529438,0.0057271,0.3214535
Train_503,0.011290558,0.0033190076,0.00036665893,0.98502374
Train_504,0.04138125,0.006538441,0.95137215,0.00070813304
Train_505,0.0062414375,0.012332177,0.00021093631,0.9812154
Train_506,0.0033553327,0.0032868623,0.9926772,0.00068050023
Train_507,0.0012168192,0.0068978937,0.9911691,0.0007162024
Train_508,0.001992262,0.08225852,0.83108234,0.08466682
Train_509,0.0046196077,0.0062353346,0.9886812,0.00046390176
Train_510,0.0061769797,0.0031671284,0.990343,0.00031299214
Train_511,0.00717025,0.0067496193,0.9857736,0.00030653575
Train_512,0.0060630464,0.008920231,0.98278946,0.0022272817
Train_513,0.00090429693,0.0101894,0.9740874,0.01481893
Train_514,0.0006152391,0.037730545,0.9602901,0.0013642343
Train_515,0.0035006872,0.0028826133,0.992299,0.00131764
Train_516,0.001231808,0.004564861,0.99299264,0.001210745
Train_517,0.33772737,0.5112554,0.11197693,0.039040394
Train_518,0.012749476,0.67174584,0.28674638,0.028758295
Train_519,0.007819669,0.007439181,0.98403305,0.0007081598
Train_520,0.03952069,0.009249441,0.006960992,0.9442689
Train_521,0.032808825,0.011962068,0.00058075663,0.9546484
Train_522,0.002008124,0.0061817695,0.98903173,0.0027783958
Train_523,0.0007859012,0.0068630134,0.99142647,0.0009245262
Train_524,0.0028077161,0.0016577954,0.0001453424,0.9953891
Train_525,0.9689934,0.0056167664,0.004660663,0.020729057
Train_526,0.79138803,0.02907875,0.014706283,0.16482687
Train_527,0.0026141412,0.023403192,0.0008360893,0.97314656
Train_528,0.0034735566,0.018730436,0.0008338837,0.9769621
Train_529,0.9902823,0.0021562488,0.0018989551,0.0056625055
Train_530,0.008602738,0.012914592,0.0002001143,0.97828263
Train_531,0.86445665,0.059090782,0.0063926093,0.07005988
Train_532,0.96820617,0.0009686868,0.0055116736,0.025313335
Train_533,0.0054822075,0.008040697,0.9859616,0.00051539345
Train_534,0.0017264049,0.0036773114,0.99385697,0.00073924963
Train_535,0.0015489097,0.5955902,0.18681028,0.21605067
Train_536,0.0042007016,0.012846935,0.98175025,0.0012021882
Train_537,0.98442495,0.0010349918,0.00027059385,0.014269401
Train_538,0.0040038973,0.005025323,0.0006036619,0.9903672
Train_539,0.002805559,0.0037922212,0.99202967,0.0013725505
Train_540,0.0050599296,0.0053976513,0.0002446066,0.98929775
Train_541,0.0016308461,0.012412947,0.9840374,0.0019187641
Train_542,0.0036210266,0.008937205,0.9857749,0.0016669381
Train_543,0.054341286,0.59550756,0.338779,0.011372107
Train_544,0.98127353,0.006501148,0.0049838307,0.0072415937
Train_545,0.9777184,0.008771118,0.0008095064,0.01270107
Train_546,0.9317456,0.0027404178,0.0003514386,0.06516261
Train_547,0.9702111,0.000773444,0.00017159205,0.028843874
Train_548,0.002118181,0.0042707445,0.00045795858,0.9931531
Train_549,0.004236187,0.0038165953,0.9917218,0.00022531553
Train_550,0.99366224,0.00086159003,0.0007108114,0.0047652866
Train_551,0.97085595,0.004348616,0.00085569813,0.02393965
Train_552,0.41808856,0.07121862,0.0057978206,0.50489503
Train_553,0.0021703015,0.008994332,0.98794544,0.0008900267
Train_554,0.0010376967,0.004699014,0.9936924,0.000570952
Train_555,0.04807931,0.04311123,0.0034079412,0.9054016
Train_556,0.007283373,0.31800988,0.016940916,0.6577658
Train_557,0.009056981,0.010257376,0.9799098,0.0007758554
Train_558,0.95914817,0.003960318,0.00071721594,0.036174215
Train_559,0.06935093,0.015275075,0.00020399246,0.91516995
Train_560,0.0029949346,0.0046678456,0.99153507,0.0008020507
Train_561,0.0029958251,0.016879328,0.0005556373,0.97956926
Train_562,0.99179584,0.00056850957,0.0013822268,0.0062534567
Train_563,0.18045974,0.2675546,0.025011012,0.5269747
Train_564,0.0011779122,0.014834624,0.9818412,0.0021462515
Train_565,0.4860011,0.0092257485,0.00056219083,0.504211
Train_566,0.87471044,0.012949104,0.0018486211,0.1104918
Train_567,0.0015506345,0.017260045,0.96894157,0.012247798
Train_568,0.0030774001,0.026542261,0.0018522991,0.96852803
Train_569,0.9893255,0.0012899811,0.0017215451,0.007662974
Train_570,0.037957128,0.0029353271,0.00028194487,0.9588256
Train_571,0.0035481725,0.004633234,0.99068016,0.0011384404
Train_572,0.8497742,0.018624531,0.0034340643,0.12816726
Train_573,0.9708368,0.001757235,0.00022918785,0.027176714
Train_574,0.0009257412,0.003596293,0.99489886,0.00057915493
Train_575,0.006818895,0.014205653,0.97854906,0.00042640028
Train_576,0.019510768,0.0019985358,0.00023946856,0.9782512
Train_577,0.0006380514,0.19397315,0.74602,0.059368797
Train_578,0.0015596439,0.0050968467,0.99243766,0.0009058426
Train_579,0.9898599,0.0014833347,0.000883263,0.0077734715
Train_580,0.0020934648,0.005707103,0.99176955,0.00042988383
Train_581,0.027213423,0.0055141686,0.00024513187,0.9670273
Train_582,0.16322123,0.0047080764,0.8313349,0.0007358124
Train_583,0.0035874748,0.018778168,0.0012962064,0.9763382
Train_584,0.004167525,0.007613765,0.98744583,0.0007728547
Train_585,0.01430025,0.0039460105,0.9814069,0.00034676143
Train_586,0.0037065756,0.0043417215,0.9913901,0.0005616098
Train_587,0.9778,0.0014501237,0.00026715672,0.020482652
Train_588,0.0054455246,0.0075540245,0.9864297,0.00057084206
Train_589,0.023680668,0.0016906369,0.00036475415,0.9742639
Train_590,0.0013777636,0.004907387,0.9929913,0.0007234834
Train_591,0.9703317,0.0045393645,0.0017034797,0.023425428
Train_592,0.9854612,0.0023576233,0.0006733441,0.011507789
Train_593,0.23956293,0.0047544157,0.00024607935,0.7554366
Train_594,0.002230452,0.0026915486,0.9943423,0.00073560706
Train_595,0.49266794,0.08708583,0.41659686,0.003649265
Train_596,0.0012717032,0.009566155,0.9881798,0.0009823929
Train_597,0.9738995,0.001365526,0.00038505832,0.024349878
Train_598,0.002600798,0.0031682877,0.9933814,0.0008495507
Train_599,0.0078025507,0.005887416,0.0017909087,0.9845191
Train_600,0.0055422066,0.010655955,0.0021943164,0.98160756
Train_601,0.88955945,0.054500185,0.04908475,0.0068554715
Train_602,0.0006614089,0.23596728,0.023444252,0.73992705
Train_603,0.79441947,0.018677592,0.008259104,0.17864384
Train_604,0.025437156,0.010660316,0.001515406,0.96238714
Train_605,0.9739304,0.006700844,0.015453172,0.0039156037
Train_606,0.005291459,0.017577436,0.97139287,0.0057381936
Train_607,0.9119535,0.005175578,0.07987773,0.0029930589
Train_608,0.0061393245,0.009429158,0.98388296,0.00054851203
Train_609,0.0033539222,0.020011393,0.9763423,0.00029232373
Train_610,0.0053652697,0.0016174151,0.99194807,0.0010693541
Train_611,0.0048881057,0.012543109,0.97857076,0.003998047
Train_612,0.00479923,0.002587682,0.9920631,0.0005498675
Train_613,0.004280713,0.01073272,0.9845123,0.0004743177
Train_614,0.006271156,0.0013491903,0.000113499234,0.9922661
Train_615,0.016531423,0.0035988933,0.979187,0.00068259344
Train_616,0.9690823,0.016677743,0.0031208177,0.011119025
Train_617,0.0034966788,0.0036410317,0.00023285639,0.9926294
Train_618,0.9880832,0.0018028882,0.00082483416,0.009289054
Train_619,0.9549942,0.004251554,0.00043595515,0.040318415
Train_620,0.020506056,0.090183556,0.88826174,0.0010486178
Train_621,0.97829527,0.0050568823,0.0048179906,0.011829856
Train_622,0.9649621,0.017768785,0.0032111534,0.014057868
Train_623,0.0027184775,0.015239756,0.98119354,0.00084826135
Train_624,0.020828024,0.003074874,0.00012509945,0.975972
Train_625,0.004732532,0.048523508,0.0013395087,0.94540447
Train_626,0.98773474,0.0030955058,0.0012288126,0.007941031
Train_627,0.0040932926,0.0034273176,0.99201727,0.00046220474
Train_628,0.036752798,0.0022933674,0.00038469417,0.96056914
Train_629,0.0033377965,0.48042524,0.43299708,0.08323981
Train_630,0.9901641,0.000551809,0.0005819897,0.008702013
Train_631,0.0032203253,0.0016464503,7.5097174e-05,0.9950582
Train_632,0.005432931,0.0066841803,0.98716193,0.0007209313
Train_633,0.005873589,0.0043313713,0.98942673,0.00036833948
Train_634,0.0052527944,0.030513091,0.9583372,0.005897011
Train_635,0.9787846,0.0025003746,0.0011420217,0.017573016
Train_636,0.0032392298,0.002246073,0.00013708622,0.99437755
Train_637,0.68670696,0.039154377,0.25717905,0.016959632
Train_638,0.00666941,0.004418948,0.0004682335,0.98844343
Train_639,0.011389671,0.003010879,0.9850183,0.00058107066
Train_640,0.0005605902,0.05918812,0.9246224,0.015628977
Train_641,0.038399935,0.0022526828,0.00026971305,0.95907766
Train_642,0.9804418,0.0036195864,0.00033736738,0.01560134
Train_643,0.0010866955,0.0064008273,0.99104977,0.0014627633
Train_644,0.86053306,0.054696713,0.009027571,0.07574269
Train_645,0.0026240677,0.028468845,0.9634915,0.00541563
Train_646,0.83707917,0.12794118,0.017018812,0.017960865
Train_647,0.003195303,0.0065727234,0.98919964,0.0010323436
Train_648,0.89835036,0.06320333,0.03284827,0.005598155
Train_649,0.003684464,0.011468289,0.0005416185,0.9843056
Train_650,0.9824132,0.0014208646,0.0003868706,0.015779175
Train_651,0.008521803,0.16580638,0.124398194,0.70127356
Train_652,0.041795827,0.0072217556,0.9504405,0.0005419117
Train_653,0.0015445553,0.007612267,0.0011028779,0.98974025
Train_654,0.032414116,0.08792442,0.87841237,0.0012490853
Train_655,0.011513702,0.02130122,0.0006677675,0.9665173
Train_656,0.0017674611,0.0050340365,0.99287283,0.0003256523
Train_657,0.9910815,0.001262121,0.0007997259,0.0068566618
Train_658,0.17558049,0.0031644013,0.0004522512,0.82080287
Train_659,0.0032697972,0.0022865888,0.00010487616,0.9943388
Train_660,0.9798647,0.0013933957,0.0003164496,0.018425459
Train_661,0.0037308629,0.006946118,0.002205725,0.98711735
Train_662,0.0053239344,0.10838642,0.018175535,0.86811405
Train_663,0.011326937,0.028262751,0.00039869352,0.9600116
Train_664,0.0052110767,0.036163602,0.0017006291,0.95692474
Train_665,0.9887578,0.0009435008,0.0005993182,0.009699298
Train_666,0.002601656,0.0047777994,0.9923415,0.00027906353
Train_667,0.000981703,0.017008336,0.98073274,0.0012772881
Train_668,0.0028377108,0.016193626,0.9775349,0.003433814
Train_669,0.039452378,0.0037446734,0.0024629293,0.95434004
Train_670,0.00088135904,0.006621645,0.9904158,0.002081206
Train_671,0.9839707,0.0026977474,0.00075927784,0.012572232
Train_672,0.0050184783,0.008252873,0.9734561,0.013272534
Train_673,0.034068115,0.007310459,0.0001608107,0.95846057
Train_674,0.0647115,0.024969481,0.02538296,0.88493603
Train_675,0.9896451,0.00060333865,0.0002353813,0.009516239
Train_676,0.9901708,0.0006596358,0.0023678222,0.0068018106
Train_677,0.0064498577,0.053766195,0.0036064778,0.9361775
Train_678,0.99041766,0.0003958177,0.0004155271,0.00877108
Train_679,0.99016845,0.0016100853,0.0046610073,0.0035605256
Train_680,0.015636846,0.0023895986,0.0006676733,0.9813059
Train_681,0.0015937323,0.005498683,0.0007166414,0.9921909
Train_682,0.11602507,0.22138016,0.004827177,0.65776765
Train_683,0.012916044,0.0068334215,0.97910756,0.0011429152
Train_684,0.9849984,0.0061322767,0.003492697,0.0053766365
Train_685,0.9904006,0.0012827135,0.00097650633,0.007340237
Train_686,0.011432162,0.0066876756,0.0033862523,0.9784939
Train_687,0.008179957,0.013816743,0.97737825,0.0006250918
Train_688,0.054165583,0.0013891519,0.00032536974,0.9441199
Train_689,0.0014343717,0.020682817,0.97305477,0.00482805
Train_690,0.0009935215,0.007467685,0.9909643,0.0005744887
Train_691,0.9698982,0.0035919237,0.01581981,0.010690105
Train_692,0.010826297,0.006351324,0.00014412192,0.98267823
Train_693,0.0063078897,0.007922662,0.9823554,0.0034140134
Train_694,0.98129153,0.0020654958,0.0028276895,0.01381526
Train_695,0.002304442,0.0031456065,0.9937504,0.0007995543
Train_696,0.013472325,0.016684482,0.0015659216,0.9682773
Train_697,0.00058223156,0.05138241,0.9369503,0.011084973
Train_698,0.0048810905,0.0034212675,0.00021497732,0.99148273
Train_699,0.005978487,0.0040830052,0.0002115083,0.98972696
Train_700,0.0027668646,0.0071985153,0.9870092,0.0030254482
Train_701,0.9901468,0.00092577393,0.00230753,0.006619884
Train_702,0.008372587,0.7199878,0.2035369,0.06810275
Train_703,0.95960873,0.016229343,0.0065176175,0.017644294
Train_704,0.97265863,0.012534866,0.01025446,0.004551969
Train_705,0.0018737585,0.018496439,0.974488,0.0051418208
Train_706,0.004191587,0.012094598,0.9759917,0.0077221254
Train_707,0.16762765,0.038628582,0.7915269,0.0022168444
Train_708,0.0043319766,0.17315304,0.04325566,0.7792593
Train_709,0.032461137,0.002543775,0.00043345767,0.9645616
Train_710,0.93795365,0.0027910578,0.0006032593,0.058652088
Train_711,0.42074054,0.017607436,0.00040077715,0.5612512
Train_712,0.003023453,0.0029637811,0.9930299,0.0009828507
Train_713,0.0018239062,0.006323536,0.00079662254,0.99105597
Train_714,0.0026780923,0.021320116,0.97367996,0.0023218892
Train_715,0.0059355237,0.012892857,0.9794133,0.0017583137
Train_716,0.0034668646,0.0043492084,0.00079663505,0.9913873
Train_717,0.01137893,0.0033690615,0.00031998125,0.984932
Train_718,0.00064610754,0.03642684,0.95755523,0.005371874
Train_719,0.0009373568,0.0138003845,0.9811679,0.004094282
Train_720,0.9578256,0.013799661,0.0034549872,0.024919644
Train_721,0.0033086496,0.024663068,0.00073392974,0.97129434
Train_722,0.00519866,0.006791825,0.98711115,0.00089830137
Train_723,0.0027929002,0.04942024,0.005200884,0.942586
Train_724,0.0017512068,0.0025741635,0.99549085,0.00018383081
Train_725,0.9909149,0.0011749519,0.00065220526,0.0072579444
Train_726,0.0010316411,0.013673172,0.9841413,0.0011538339
Train_727,0.00556495,0.3703898,0.06424521,0.5598
Train_728,0.00073349586,0.09367109,0.8842905,0.021304954
Train_729,0.0029598097,0.010227064,0.00081558723,0.98599756
Train_730,0.8789745,0.087962575,0.014299473,0.018763479
Train_731,0.98951054,0.0005328393,0.00020258794,0.009754152
Train_732,0.057693906,0.18998742,0.108781986,0.64353675
Train_733,0.005755572,0.08501504,0.025588239,0.8836412
Train_734,0.0043853186,0.005790183,0.98933595,0.0004886126
Train_735,0.006729937,0.059931345,0.9311419,0.0021967907
Train_736,0.007757327,0.004266255,0.00063858693,0.9873378
Train_737,0.9865159,0.0021275452,0.0011487417,0.010207884
Train_738,0.0011344367,0.041224863,0.9533316,0.004309067
Train_739,0.0010443197,0.019000197,0.97817266,0.0017828634
Train_740,0.0026455326,0.06677563,0.35939115,0.5711877
Train_741,0.0017647567,0.008167592,0.9889255,0.0011421487
Train_742,0.0039466172,0.035113964,0.96007586,0.0008635068
Train_743,0.00078352285,0.0029526053,0.99540603,0.00085780135
Train_744,0.0021665595,0.0034749864,0.99416155,0.00019688171
Train_745,0.0012614991,0.027955048,0.9693197,0.001463848
Train_746,0.987392,0.0034995084,0.0015865043,0.007521994
Train_747,0.9726637,0.003507167,0.0014930213,0.022336088
Train_748,0.0042307843,0.003838167,0.00024677595,0.9916843
Train_749,0.00350446,0.010364381,0.9853593,0.00077180105
Train_750,0.0013429557,0.007389456,0.99043804,0.000829543
Train_751,0.008930271,0.012807103,0.00024445943,0.9780182
Train_752,0.97234905,0.00928631,0.0017866769,0.016578028
Train_753,0.9856456,0.0068739327,0.0043861694,0.0030943125
Train_754,0.0035291603,0.6731864,0.28243703,0.04084742
Train_755,0.98886967,0.0029166006,0.00070656894,0.0075071203
Train_756,0.5858582,0.0052061486,0.00069036917,0.40824527
Train_757,0.15857674,0.012165355,0.00027365287,0.82898426
Train_758,0.02010005,0.0073140534,0.00032293558,0.972263
Train_759,0.018263927,0.00894596,0.97109985,0.0016902355
Train_760,0.0018273387,0.00964184,0.9875387,0.000992211
Train_761,0.9685597,0.004934858,0.00070347346,0.025801994
Train_762,0.059380095,0.4574663,0.43776223,0.045391362
Train_763,0.0049013514,0.0028853635,0.99184483,0.00036843383
Train_764,0.0009973015,0.01051291,0.9873361,0.0011536607
Train_765,0.0067240857,0.0062454697,0.0005662691,0.98646414
Train_766,0.0036528294,0.003943848,0.99036354,0.0020397115
Train_767,0.009001178,0.045760527,0.94369596,0.0015423154
Train_768,0.98860824,0.0014071895,0.000740985,0.0092436625
Train_769,0.98536927,0.003629765,0.002045928,0.008955041
Train_770,0.023438292,0.031784583,0.0034598,0.9413174
Train_771,0.10240033,0.04112463,0.0012120568,0.85526294
Train_772,0.95611,0.016824117,0.015158178,0.011907709
Train_773,0.9036094,0.004598486,0.0007602157,0.09103192
Train_774,0.99193585,0.0004946077,0.001843609,0.005725905
Train_775,0.015079112,0.0057131895,0.00024369835,0.978964
Train_776,0.38180315,0.065267704,0.0068621817,0.54606694
Train_777,0.9900359,0.000946487,0.0030725063,0.0059450637
Train_778,0.003910748,0.003459342,0.9918373,0.00079252856
Train_779,0.0017148466,0.011818878,0.9859141,0.00055216945
Train_780,0.010836319,0.0032635024,0.0025989695,0.9833013
Train_781,0.9940077,0.0013206964,0.0016444416,0.0030271262
Train_782,0.98819333,0.0023375235,0.00036353336,0.009105577
Train_783,0.012835534,0.0076654786,0.0007882268,0.9787107
Train_784,0.0037551096,0.002836596,0.99308115,0.00032721847
Train_785,0.016366055,0.0065929834,0.00020291013,0.976838
Train_786,0.9730613,0.0034635435,0.0030830314,0.020392068
Train_787,0.027021782,0.0044961367,0.000110971574,0.96837115
Train_788,0.9883542,0.0022912673,0.0011535169,0.008201065
Train_789,0.005184708,0.019834572,0.9721444,0.0028362859
Train_790,0.0064559756,0.005414221,0.98791224,0.00021750375
Train_791,0.9882826,0.001690183,0.001010987,0.009016329
Train_792,0.0016093372,0.008994127,0.00038119062,0.9890154
Train_793,0.047536988,0.0031788298,0.002862086,0.94642216
Train_794,0.993232,0.0023426071,0.0007572994,0.0036680868
Train_795,0.034220528,0.0032054884,0.00055088586,0.96202314
Train_796,0.0012955897,0.007691094,0.9901149,0.0008984299
Train_797,0.0040396177,0.007431325,9.501797e-05,0.988434
Train_798,0.25926316,0.023771575,0.7150701,0.0018951248
Train_799,0.015838278,0.024818387,0.9588636,0.00047968607
Train_800,0.956761,0.009999287,0.0023982064,0.030841488
Train_801,0.8729791,0.025459833,0.09963871,0.0019223258
Train_802,0.86878055,0.07029488,0.026018815,0.034905754
Train_803,0.07408651,0.020578878,0.0021308912,0.9032038
Train_804,0.004718676,0.0041573956,0.9907182,0.00040577658
Train_805,0.98537713,0.0022569825,0.0008664564,0.011499441
Train_806,0.36358064,0.011325701,0.00021570575,0.624878
Train_807,0.99065924,0.0019886454,0.003293625,0.004058606
Train_808,0.042267457,0.020696305,0.002233172,0.9348031
Train_809,0.98844796,0.0033793084,0.0015272071,0.006645546
Train_810,0.0030975703,0.019745616,0.00064919435,0.97650766
Train_811,0.9783196,0.0036590614,0.0011123243,0.01690891
Train_812,0.88142955,0.038089138,0.073354326,0.0071270172
Train_813,0.0011062021,0.004669222,0.0004430165,0.9937816
Train_814,0.0013603861,0.004883576,0.99291503,0.00084095186
Train_815,0.9679367,0.011559798,0.018479338,0.0020241435
Train_816,0.0060086846,0.0050162845,0.9887609,0.00021413379
Train_817,0.9834959,0.0049405806,0.0013160219,0.010247475
Train_818,0.077771835,0.0040191496,0.0003030342,0.917906
Train_819,0.0045518023,0.004371086,0.0006282619,0.9904489
Train_820,0.03320668,0.0051910547,0.00039247528,0.96120983
Train_821,0.046477344,0.00870224,0.941406,0.0034144728
Train_822,0.011449647,0.01517216,0.9718706,0.0015075102
Train_823,0.006291277,0.0020827777,0.0005397259,0.9910862
Train_824,0.17539857,0.0090371715,0.0006251004,0.81493914
Train_825,0.0014713824,0.009210922,0.9882913,0.0010264316
Train_826,0.9917916,0.00053758593,0.0010504392,0.0066202786
Train_827,0.010604909,0.020489167,0.96802616,0.00087978155
Train_828,0.007869999,0.018286621,0.9671259,0.0067175217
Train_829,0.0031119545,0.043928873,0.9517456,0.0012135427
Train_830,0.0019415113,0.0181591,0.97499394,0.004905362
Train_831,0.05677464,0.0047588437,0.0007901483,0.9376763
Train_832,0.0015835369,0.004043362,0.9935502,0.00082296
Train_833,0.6396534,0.24640504,0.09399704,0.01994459
Train_834,0.9883007,0.005025032,0.0016673391,0.005007007
Train_835,0.020782657,0.014110283,0.0015451277,0.9635619
Train_836,0.0034117512,0.030657096,0.9600403,0.0058908323
Train_837,0.0030194612,0.015889622,0.9790881,0.002002749
Train_838,0.003259184,0.032908592,0.0009954872,0.96283674
Train_839,0.9812309,0.0101356665,0.0032504052,0.005383025
Train_840,0.0011108684,0.010009303,0.9881324,0.00074744545
Train_841,0.0024177243,0.011348718,0.9804063,0.005827338
Train_842,0.014369359,0.0015761574,0.0002052482,0.9838493
Train_843,0.007304424,0.0056206062,0.9844267,0.0026483322
Train_844,0.13228592,0.0035762864,0.0017079496,0.8624298
Train_845,0.009334172,0.0035999757,0.0006597401,0.98640615
Train_846,0.0014945043,0.0036313306,0.0014003878,0.9934737
Train_847,0.023759073,0.010587922,0.96313155,0.0025214632
Train_848,0.46744156,0.07805072,0.44642508,0.008082664
Train_849,0.98407483,0.0031020546,0.0014838204,0.011339283
Train_850,0.9360509,0.033923693,0.0066189026,0.023406504
Train_851,0.33748367,0.013321418,0.00028841398,0.64890647
Train_852,0.0019260048,0.0076989043,0.989479,0.00089611934
Train_853,0.0012110341,0.021604896,0.96035093,0.016833102
Train_854,0.8730235,0.008561479,0.008482527,0.10993242
Train_855,0.18643299,0.013970312,0.79817843,0.0014183446
Train_856,0.003778566,0.016205762,0.0005945754,0.97942114
Train_857,0.009258545,0.49538448,0.4850816,0.010275354
Train_858,0.0064052236,0.020932246,0.0028807996,0.9697817
Train_859,0.00832558,0.007487503,0.0014930606,0.98269385
Train_860,0.0010531552,0.005903996,0.9925331,0.00050972303
Train_861,0.54674464,0.020695986,0.00064192887,0.43191746
Train_862,0.005339271,0.0015642688,8.6762695e-05,0.9930097
Train_863,0.93859833,0.0037727142,0.0010560881,0.056572855
Train_864,0.86772794,0.06810345,0.008685335,0.055483304
Train_865,0.0020082495,0.0057028146,0.990961,0.0013278651
Train_866,0.7014388,0.1735939,0.052998625,0.07196871
Train_867,0.0025047986,0.008471431,0.9880993,0.0009245144
Train_868,0.008944259,0.010811017,0.00024040637,0.9800044
Train_869,0.021318633,0.009143427,0.0012745237,0.9682634
Train_870,0.014544354,0.0014230594,0.00060658564,0.983426
Train_871,0.004135712,0.010331016,0.0010006854,0.98453265
Train_872,0.9035227,0.049191676,0.041699287,0.0055863895
Train_873,0.0021883838,0.01435325,0.9820395,0.0014188897
Train_874,0.0012736901,0.012639626,0.9846986,0.001388039
Train_875,0.0036184236,0.004665689,0.9914368,0.00027915128
Train_876,0.00076253846,0.01875678,0.97520304,0.0052776244
Train_877,0.9652222,0.017681735,0.006238787,0.010857429
Train_878,0.0045430493,0.0061915587,0.0009141852,0.98835117
Train_879,0.007873643,0.25407407,0.21034244,0.52770984
Train_880,0.99139446,0.00036855714,0.0005774883,0.0076595
Train_881,0.9846385,0.0009075297,0.00078284135,0.0136711905
Train_882,0.9833824,0.008130917,0.0026169838,0.005869575
Train_883,0.0041346806,0.04963433,0.006743527,0.9394874
Train_884,0.0023473867,0.0070900414,0.9892541,0.0013084301
Train_885,0.9756218,0.004445198,0.0019706194,0.017962316
Train_886,0.0055058394,0.5073432,0.42576724,0.06138375
Train_887,0.99347115,0.0012240284,0.00074047263,0.004564409
Train_888,0.0035679378,0.017753853,0.9741924,0.004485853
Train_889,0.012081612,0.0050564217,0.9822104,0.00065156515
Train_890,0.986668,0.0012664218,0.0050973264,0.0069682435
Train_891,0.105333716,0.042120423,0.0037071349,0.84883875
Train_892,0.015252737,0.0048654904,0.9795558,0.00032602597
Train_893,0.93992966,0.019016976,0.012838385,0.028215045
Train_894,0.00088593154,0.0047253785,0.0008743097,0.9935144
Train_895,0.98280483,0.0005858069,0.00024340709,0.016365832
Train_896,0.8388742,0.0029144066,0.0024660337,0.1557453
Train_897,0.95515764,0.00998741,0.0062441733,0.028610716
Train_898,0.0063550826,0.015562978,0.00020215235,0.9778798
Train_899,0.0010387673,0.010190887,0.0086479215,0.9801224
Train_900,0.008437769,0.30730483,0.66364527,0.020612167
Train_901,0.9904613,0.0014187268,0.0045836894,0.0035362456
Train_902,0.004427304,0.0077560353,0.0008295806,0.986987
Train_903,0.9898689,0.0019013284,0.0009013223,0.0073284707
Train_904,0.019348567,0.036195576,0.0010681915,0.9433877
Train_905,0.34973148,0.09412532,0.0071612513,0.54898196
Train_906,0.003848456,0.0068391715,0.00070100196,0.9886114
Train_907,0.9873476,0.0029785754,0.0015528492,0.008121022
Train_908,0.95799595,0.0041512665,0.00086871,0.036984086
Train_909,0.98671025,0.0050130016,0.0029435677,0.0053331996
Train_910,0.0014894053,0.11984242,0.8405528,0.038115285
Train_911,0.0047615366,0.0059335213,0.9884545,0.0008504339
Train_912,0.0012655386,0.023758216,0.9739533,0.0010229822
Train_913,0.003539081,0.023393994,0.9722196,0.00084727316
Train_914,0.98710746,0.0035850406,0.0015594345,0.007748112
